nucleusKineticEnergykeV,numPhotonsCreated,nucleusEnergykeVPost,
46.0701,414,0,
48.991,424,0,
50.6756,428,0,
45.9401,412,0,
52.0483,435,0,
45.7918,405,0,
53.5693,441,0,
53.6971,445,0,
49.0603,421,0,
53.7864,446,0,
45.9593,403,0,
52.0323,432,0,
48.8047,418,0,
46.5099,409,0,
46.7967,416,0,
50.3956,429,0,
46.6785,410,0,
45.43,404,0,
54.8462,441,0,
47.5996,416,0,
49.8284,426,0,
48.3504,416,0,
48.7032,421,0,
51.85,437,0,
49.7126,426,0,
52.96,438,0,
45.4637,407,0,
48.0435,416,0,
47.312,412,0,
52.7535,442,0,
45.7692,411,0,
47.0287,411,0,
49.4478,423,0,
47.7745,418,0,
54.2038,443,0,
54.457,446,0,
46.5905,411,0,
51.7679,437,0,
46.5673,409,0,
47.6564,415,0,
48.7235,419,0,
47.151,414,0,
51.8867,431,0,
45.945,408,0,
46.6031,410,0,
52.9129,440,0,
51.5047,437,0,
48.7572,420,0,
51.2624,431,0,
50.4383,423,0,
54.5114,441,0,
47.488,414,0,
45.7233,408,0,
45.857,408,0,
50.1734,427,0,
53.368,441,0,
53.9767,445,0,
49.5333,428,0,
54.464,448,0,
50.2164,428,0,
50.1865,425,0,
53.0423,436,0,
50.0824,426,0,
49.247,420,0,
47.8836,417,0,
45.6031,411,0,
50.7452,426,0,
46.195,410,0,
46.6943,411,0,
52.9319,443,0,
51.5063,436,0,
47.3027,413,0,
45.0936,405,0,
50.9588,427,0,
49.5854,423,0,
48.6829,422,0,
53.1642,442,0,
49.8723,425,0,
52.7737,440,0,
54.1425,444,0,
52.417,438,0,
48.0338,418,0,
51.5499,438,0,
45.1217,404,0,
50.1967,431,0,
51.7938,434,0,
46.1094,409,0,
52.1008,436,0,
48.1426,418,0,
49.0205,424,0,
45.7148,404,0,
46.0594,410,0,
49.0429,425,0,
50.4731,428,0,
47.8599,419,0,
49.5073,420,0,
52.2974,434,0,
52.5277,435,0,
49.8045,425,0,
50.7917,430,0,
53.1896,444,0,
45.786,406,0,
48.8205,420,0,
45.9309,405,0,
45.4395,405,0,
47.1003,413,0,
52.8399,439,0,
50.9808,429,0,
49.4806,422,0,
46.7804,409,0,
49.2522,424,0,
54.4595,447,0,
52.945,442,0,
46.2704,407,0,
49.4089,426,0,
46.7044,413,0,
54.9115,450,0,
45.2496,403,0,
46.4685,410,0,
45.702,407,0,
54.4489,443,0,
47.7887,417,0,
53.9995,447,0,
53.6997,442,0,
52.2077,438,0,
45.6134,407,0,
54.0861,444,0,
46.4763,411,0,
54.8696,449,0,
54.5501,442,0,
53.5055,442,0,
49.1504,423,0,
54.1937,443,0,
52.7,441,0,
50.2756,426,0,
49.4795,426,0,
49.0418,423,0,
50.0727,428,0,
50.1877,430,0,
45.0666,403,0,
48.0389,420,0,
52.2406,435,0,
50.2125,425,0,
51.028,433,0,
50.9925,431,0,
47.8664,415,0,
45.6658,407,0,
45.5127,403,0,
48.9597,419,0,
46.8414,414,0,
49.7331,426,0,
54.3666,449,0,
46.3135,411,0,
52.5418,438,0,
53.2034,439,0,
45.0351,404,0,
51.9573,432,0,
47.8884,421,0,
45.3002,407,0,
51.7936,435,0,
51.0949,428,0,
47.5633,419,0,
53.6471,443,0,
50.6734,431,0,
47.8487,417,0,
46.697,415,0,
50.3798,429,0,
53.2588,439,0,
54.9975,448,0,
45.8691,408,0,
51.4095,432,0,
45.6623,407,0,
49.5377,422,0,
45.4412,403,0,
50.2944,428,0,
50.2871,426,0,
45.157,403,0,
51.6725,436,0,
