eventID,energy,recoilAngle,neutronAngle,
1632,2.21275,1.22476,0.34546,
1633,2.09791,1.1579,0.412229,
1634,0.530241,0.478331,1.09112,
1635,2.21536,1.2264,0.343821,
1636,2.47351,1.46761,0.103004,
1637,2.4349,1.40862,0.1619,
1638,1.75961,0.995056,0.574863,
1639,1.6956,0.967335,0.602553,
1640,2.21775,1.22791,0.342317,
1641,0.313258,0.361605,1.20765,
1642,1.5195,0.893728,0.676084,
1643,1.57566,0.916863,0.652972,
1644,0.046896,0.137302,1.4303,
1645,2.3061,1.28839,0.281932,
1646,0.109972,0.211167,1.35742,
1647,0.280942,0.341635,1.22757,
1648,0.888661,0.638451,0.931148,
1649,1.52424,0.895669,0.674146,
1650,1.02801,0.695801,0.873843,
1651,0.864193,0.628197,0.941393,
1652,1.07746,0.715831,0.853828,
1653,1.54019,0.902221,0.6676,
1654,2.48591,1.4956,0.0750697,
1655,1.2432,0.782344,0.787369,
1656,1.09183,0.721631,0.848033,
1657,1.92973,1.07259,0.497424,
1658,1.00396,0.686008,0.883628,
1659,0.809953,0.605213,0.964359,
1660,1.96302,1.08863,0.481403,
1661,1.24541,0.783231,0.786482,
1662,0.424125,0.424273,1.1451,
1663,2.30904,1.2906,0.279724,
1664,1.4303,0.857441,0.712337,
1665,1.62977,0.939428,0.63043,
1666,2.11324,1.16631,0.403825,
1667,1.51472,0.891768,0.678043,
1668,1.89492,1.05616,0.513828,
1669,1.05883,0.708301,0.861352,
1670,0.171434,0.264786,1.30414,
1671,0.753776,0.580981,0.988571,
1672,0.958686,0.667468,0.902154,
1673,2.11652,1.16813,0.402009,
1674,1.48805,0.880877,0.688923,
1675,2.11501,1.16729,0.402844,
1676,1.30253,0.806084,0.763648,
1677,2.42119,1.39218,0.178304,
1678,1.67111,0.956888,0.612989,
1679,2.4482,1.42626,0.144288,
1680,2.17189,1.19986,0.370323,
1681,0.939796,0.659684,0.909932,
1682,0.234828,0.311301,1.25781,
1683,1.98287,1.09837,0.471677,
1684,1.26058,0.789296,0.780423,
1685,1.33271,0.818173,0.75157,
1686,1.76396,0.996961,0.57296,
1687,0.111225,0.212385,1.35621,
1688,0.40495,0.413965,1.15539,
1689,1.50388,0.887334,0.682472,
1690,1.43493,0.859312,0.710468,
1691,0.160809,0.256258,1.31262,
1692,1.90598,1.06134,0.508654,
1693,0.000391201,0.0124943,1.52499,
1694,0.674334,0.545805,1.02372,
1695,0.691837,0.553659,1.01587,
1696,0.564545,0.494916,1.07455,
1697,1.76057,0.995474,0.574445,
1698,0.266028,0.332083,1.2371,
1699,1.68061,0.960933,0.608948,
1700,2.21324,1.22507,0.345153,
1701,0.971434,0.672704,0.896922,
1702,1.58546,0.920928,0.648911,
1703,0.70376,0.558973,1.01056,
1704,0.445478,0.435535,1.13386,
1705,0.150475,0.247708,1.32113,
1706,1.96637,1.09027,0.479769,
1707,1.02115,0.693011,0.87663,
1708,0.617043,0.519629,1.04987,
1709,1.05155,0.705351,0.8643,
1710,0.322298,0.36703,1.20224,
1711,1.2697,0.792945,0.776777,
1712,2.19441,1.21341,0.356795,
1713,1.39901,0.844814,0.724953,
1714,1.83143,1.027,0.542952,
1715,0.857939,0.625566,0.944023,
1716,1.78432,1.00594,0.563995,
1717,1.30302,0.806281,0.763452,
1718,1.95373,1.08412,0.485905,
1719,1.47836,0.876931,0.692865,
1720,1.45242,0.866396,0.703391,
1721,1.85084,1.03582,0.534151,
1722,1.68479,0.962715,0.607168,
1723,0.813862,0.606882,0.962692,
1724,0.91844,0.650847,0.918762,
1725,1.1032,0.72621,0.843457,
1726,2.27291,1.26445,0.305828,
1727,1.38389,0.838727,0.731034,
1728,1.04375,0.702189,0.867459,
1729,1.57421,0.91626,0.653574,
1730,1.77811,1.00319,0.566737,
1731,1.41964,0.853135,0.716639,
1732,1.44959,0.865249,0.704536,
1733,1.95411,1.0843,0.485724,
1734,1.37771,0.83624,0.733519,
1735,2.17949,1.20439,0.3658,
1736,1.50337,0.887129,0.682677,
1737,1.84524,1.03327,0.536697,
1738,1.21507,0.771091,0.798612,
1739,1.77847,1.00335,0.56658,
1740,1.35505,0.827136,0.742615,
1741,2.29388,1.27938,0.29093,
1742,0.676128,0.546613,1.02291,
1743,1.29196,0.801852,0.767877,
1744,1.3293,0.816806,0.752935,
1745,1.76093,0.995633,0.574287,
1746,0.0853289,0.185693,1.38265,
1747,0.166301,0.260698,1.30821,
1748,2.13933,1.18096,0.389202,
1749,0.146026,0.243943,1.32487,
1750,0.240478,0.315151,1.25398,
1751,1.7825,1.00513,0.564799,
1752,1.12929,0.736706,0.83297,
1753,0.481572,0.454106,1.11531,
1754,1.45265,0.866487,0.703299,
1755,1.46906,0.87315,0.696643,
1756,0.942784,0.660917,0.908699,
1757,1.82442,1.02384,0.546113,
1758,0.330667,0.371995,1.19728,
1759,1.70422,0.971032,0.59886,
1760,2.22709,1.23386,0.336376,
1761,0.975387,0.674325,0.895302,
1762,1.88149,1.04991,0.520072,
1763,1.54693,0.904992,0.664831,
1764,2.09266,1.15504,0.415078,
1765,1.74131,0.987065,0.582845,
1766,1.98163,1.09776,0.472286,
1767,0.0196126,0.0886287,1.47737,
1768,1.37816,0.836421,0.733338,
1769,1.73542,0.984503,0.585404,
1770,1.75904,0.994806,0.575113,
1771,0.519651,0.473132,1.09631,
1772,0.29255,0.348917,1.22031,
1773,1.33708,0.819927,0.749817,
1774,1.19856,0.764482,0.805216,
1775,1.32214,0.813938,0.755801,
