eventID,energy,recoilAngle,neutronAngle,
9783,2.3859,0.925374,1.25873,
9784,2.47345,1.28596,0.550752,
9785,2.41774,1.05343,1.00422,
9786,2.46577,1.23503,0.651092,
9787,2.49105,1.4069,0.316544,
9788,2.46417,1.23829,0.643319,
9789,2.207,0.366873,2.38298,
9790,2.36637,0.888722,1.32905,
9791,2.47464,1.29261,0.537852,
9792,2.49702,1.47649,0.18206,
9793,2.47578,1.29906,0.525344,
9794,2.43611,1.11976,0.874334,
9795,2.25675,0.553815,2.00111,
9796,2.39142,0.966422,1.17538,
9797,2.19003,0.283418,2.55474,
9798,2.32741,0.772135,1.56117,
9799,2.35255,0.84704,1.41181,
9800,2.45107,1.17941,0.757913,
9801,2.168,0.112744,2.90773,
9802,2.28111,0.63204,1.84269,
9803,2.45314,1.18824,0.740712,
9804,2.41377,1.03978,1.03102,
9805,2.34925,0.807319,1.49331,
9808,2.30437,0.703234,1.69927,
9809,2.49323,1.4237,0.284712,
9810,2.30049,0.691542,1.72277,
9811,2.38107,0.93389,1.23962,
9812,2.37761,0.923157,1.26085,
9813,2.44189,1.14208,0.830733,
9815,2.27049,0.598549,1.91041,
9817,2.473,1.28351,0.555507,
9818,2.47723,1.30752,0.508942,
9819,2.21223,0.389503,2.33653,
9820,2.3554,0.855617,1.39476,
9821,2.42237,1.06959,0.972536,
9822,2.30875,0.716433,1.67276,
9823,2.29771,0.683086,1.73978,
9825,2.44093,1.13832,0.838076,
9826,2.4987,1.50865,0.119957,
9827,2.31264,0.709396,1.68813,
9828,2.49582,1.45902,0.215807,
9829,2.48865,1.38604,0.356879,
9830,2.44888,1.17028,0.775727,
9831,2.49638,1.46691,0.200562,
9832,2.45618,1.20148,0.714942,
9833,2.47008,1.26789,0.585824,
9834,2.46791,1.25672,0.607515,
9835,2.44589,1.15079,0.814626,
9836,2.46024,1.21975,0.679383,
9837,2.39455,0.976427,1.15566,
9838,2.30468,0.70418,1.69737,
9840,2.49364,1.4328,0.266474,
9841,2.40904,1.02382,1.06236,
9842,2.46231,1.22941,0.660584,
9843,2.41715,1.05139,1.00822,
9844,2.46114,1.22391,0.671279,
9845,2.48556,1.36207,0.403267,
9846,2.49976,1.54427,0.0512049,
9847,2.43019,1.09771,0.917464,
9848,2.49552,1.45511,0.223356,
9849,2.49788,1.49122,0.153626,
9850,2.35697,0.831862,1.44439,
9851,2.47899,1.31813,0.488364,
9852,2.44731,1.1638,0.788353,
9853,2.35681,0.859851,1.38635,
9854,2.49969,1.54059,0.058301,
9856,2.48753,1.37703,0.374306,
9857,2.17118,0.14933,2.83192,
9858,2.4945,1.43833,0.256383,
9859,2.48447,1.3542,0.418494,
9860,2.24453,0.512292,2.08554,
9863,2.37353,0.897745,1.31235,
9864,2.49537,1.45318,0.227102,
9865,2.29549,0.676351,1.75334,
9866,2.49721,1.47962,0.17603,
9867,2.46451,1.23993,0.640131,
9868,2.49131,1.40936,0.31179,
9869,2.48101,1.33084,0.463741,
9870,2.39449,0.976234,1.15604,
9871,2.45186,1.18274,0.751428,
9872,2.30181,0.695525,1.71476,
9874,2.47005,1.26776,0.58608,
9875,2.31407,0.732362,1.6408,
9877,2.49064,1.40321,0.323678,
9878,2.49888,1.51317,0.11124,
9879,2.17692,0.199269,2.72855,
9880,2.49734,1.48181,0.171799,
9881,2.4652,1.23217,0.656662,
9882,2.48728,1.37508,0.378088,
9884,2.48526,1.35986,0.407552,
9885,2.47865,1.31605,0.4924,
9888,2.36196,0.875378,1.35552,
9889,2.29892,0.686785,1.73234,
9890,2.49404,1.43726,0.25785,
9891,2.49264,1.42231,0.286742,
9892,2.48098,1.33064,0.464128,
9893,2.46838,1.25913,0.602835,
9894,2.49488,1.44707,0.238891,
9895,2.48425,1.35268,0.421445,
9896,2.49517,1.44867,0.23608,
9897,2.38533,0.947192,1.21334,
9898,2.47956,1.32168,0.481491,
9899,2.48531,1.36022,0.40685,
9900,2.26675,0.586546,1.93472,
9901,2.44316,1.14709,0.820954,
9902,2.20022,0.335658,2.44714,
9903,2.45723,1.20612,0.7059,
9904,2.44438,1.15194,0.811492,
9905,2.36144,0.873791,1.35867,
9906,2.47334,1.28535,0.551942,
9907,2.41607,1.04766,1.01554,
9908,2.3925,0.969865,1.16859,
9909,2.25667,0.553542,2.00166,
9910,2.43738,1.11671,0.881233,
9911,2.32108,0.753301,1.59885,
9912,2.47037,1.26941,0.582883,
9914,2.32036,0.751151,1.60316,
9915,2.48364,1.34841,0.429721,
9916,2.43815,1.12753,0.859158,
9917,2.48223,1.33882,0.448286,
9918,2.49819,1.49744,0.141602,
9919,2.32858,0.775611,1.55422,
9920,2.16772,0.108965,2.91556,
9921,2.28254,0.636505,1.83367,
9922,2.48387,1.34997,0.426696,
9923,2.31227,0.708241,1.69046,
9924,2.40388,1.0067,1.09604,
