eventID,ExtScatter,CryoScatter,innerLayerScatter,outerCellScatterAngle,CryoScatterAngle,outerCellEDep,CryoEDep,innerLayerEDep,numElasticSensitive,numInelasticSensitive,
2965,2,0,0,0.895391,0,0,0,0,0,0,
2966,1,0,0,0.501373,0,0,0,0,0,0,
2967,0,0,0,0,0,0,0,0,0,0,
2968,0,0,0,0,0,0,0,0,1,0,
2969,2,0,0,0.47617,0,0,0,0,0,0,
2970,4,0,0,nan,0,0,0,0,0,0,
2971,1,0,0,2.72079,0,0,0,0,0,0,
2972,2,0,0,0.241101,0,0,0,0,0,0,
2973,2,0,1,0.898442,0,0,0,0,0,0,
2974,0,0,0,0,0,0,0,0,0,1,
2975,5,1,0,1.33163,3.03165,0,0,0,1,0,
2976,2,0,0,0.378238,0,0,0,0,0,0,
2977,1,1,0,1.49012e-08,1.15419,0,0,0,0,0,
2978,0,0,0,0,0,0,0,0,0,0,
2979,0,0,0,0,0,0,0,0,0,0,
2980,3,0,0,0.347435,0,0,0,0,0,0,
2981,0,0,0,0,0,0,0,0,0,0,
2982,0,0,0,0,0,0,0,0,0,1,
2983,2,1,0,0,2.012,0,0,0,0,0,
2984,5,0,0,0,0,0,0,0,0,0,
2985,0,1,0,0,0.554943,0,0,0,0,0,
2986,1,0,0,2.13859,0,0,0,0,0,0,
2987,2,0,0,2.57532,0,0,0,0,1,1,
2988,0,1,0,0,0.544261,0,0,0,2,1,
2989,2,0,0,0.401625,0,0,0,0,0,0,
2990,3,0,0,0.352655,0,0,0,0,0,0,
2991,0,0,0,0,0,0,0,0,0,0,
2992,14,2,0,0.829568,0.0824207,0,0,0,0,0,
2993,0,0,0,0,0,0,0,0,1,0,
2994,3,1,0,0.500657,0,0,0,0,2,0,
2995,4,1,0,1.3028,0.341813,0,0,0,0,0,
2996,3,1,0,1.10386,0.642126,0,0,0,0,0,
2997,3,0,0,0,0,0,0,0,0,0,
2998,2,0,0,2.77741,0,0,0,0,0,0,
2999,3,0,0,1.49012e-08,0,0,0,0,0,0,
3000,4,1,0,0.629339,2.41134,0,0,0,0,0,
3001,1,0,0,1.17732,0,0,0,0,2,1,
3002,3,0,0,0.587485,0,0,0,0,0,0,
3003,0,0,0,0,0,0,0,0,0,0,
3004,2,0,0,2.10734e-08,0,0,0,0,0,0,
3005,4,1,0,2.09036,0,0,0,0,0,0,
3006,0,1,0,0,0,0,0,0,0,0,
3007,1,0,0,2.34867,0,0,0,0,0,0,
3008,2,0,0,2.39816,0,0,0,0,1,1,
3009,1,0,0,2.10676,0,0,0,0,0,0,
3010,0,0,0,0,0,0,0,0,0,0,
3011,1,0,0,1.79076,0,0,0,0,0,0,
3012,3,0,0,0.575196,0,0,0,0,0,0,
3013,5,0,0,0.373171,0,0,0,0,0,0,
3014,1,0,0,1.83088,0,0,0,0,0,0,
3015,1,2,0,1.81713,0.863738,0,0,0,0,0,
3016,3,1,0,1.72737,0.253019,0,0,0,0,0,
3017,0,0,0,0,0,0,0,0,0,0,
3018,1,0,0,0,0,0,0,0,0,0,
3019,4,0,0,2.58096e-08,0,0,0,0,0,0,
3020,1,0,0,2.99079,0,0,0,0,0,0,
3021,2,0,0,1.314,0,0,0,0,0,0,
3022,1,0,0,0.533437,0,0,0,0,1,0,
3023,5,0,0,2.26053,0,0,0,0,0,0,
3024,1,0,0,1.57646,0,0,0,0,0,0,
3025,0,0,0,0,0,0,0,0,1,0,
3026,1,0,0,0.614695,0,0,0,0,0,0,
3027,1,0,1,0.0594902,0,0,0,0,0,0,
3028,0,1,0,0,2.28996,0,0,0,0,0,
3029,2,0,0,0.906898,0,0,0,0,0,0,
3030,7,0,0,0.948245,0,0,0,0,0,0,
3031,1,1,0,2.1525,0.697042,0,0,0,0,0,
3032,1,0,0,0,0,0,0,0,0,0,
3033,2,0,0,2.0419,0,0,0,0,0,0,
3034,6,0,0,1.06459,0,0,0,0,0,0,
3035,1,0,0,2.10734e-08,0,0,0,0,1,0,
3036,6,0,0,0.452701,0,0,0,0,1,0,
3037,1,0,0,0,0,0,0,0,0,0,
3038,1,0,0,2.72082,0,0,0,0,0,0,
3039,3,0,0,nan,0,0,0,0,0,0,
3040,4,0,0,2.25969,0,0,0,0,0,0,
3041,3,0,0,2.00073,0,0,0,0,0,0,
3042,2,2,0,2.55183,3.03353,0,0,0,1,0,
3043,1,0,0,2.12937,0,0,0,0,0,0,
3044,0,2,0,0,2.67327,0,0,0,0,0,
3045,3,0,0,0.67567,0,0,0,0,0,0,
3046,4,2,0,0,0.593827,0,0,0,2,0,
3047,0,0,0,0,0,0,0,0,0,1,
3048,2,0,0,2.10734e-08,0,0,0,0,0,0,
3049,1,0,0,0,0,0,0,0,0,0,
3050,4,0,0,1.69467,0,0,0,0,2,0,
3051,4,0,0,1.04926,0,0,0,0,0,0,
3052,7,1,0,0.538059,1.49012e-08,0,0,0,0,0,
3053,6,0,0,1.03832,0,0,0,0,0,0,
3054,1,0,0,2.76463,0,0,0,0,0,0,
3055,2,0,0,1.21063,0,0,0,0,0,0,
3056,1,0,0,2.02245,0,0,0,0,0,0,
3057,7,1,0,0.724169,1.03421,0,0,0,1,0,
3058,2,0,0,3.65002e-08,0,0,0,0,2,0,
3059,4,1,0,2.35787,0.494341,0,0,0,0,0,
3060,4,2,0,1.50893,1.66197,0,0,0,0,0,
3061,3,0,0,2.83199,0,0,0,0,1,0,
3062,4,0,0,1.204,0,0,0,0,0,0,
3063,3,0,0,0.794634,0,0,0,0,0,0,
3064,1,0,0,0,0,0,0,0,0,0,
3065,1,1,0,0,0.760666,0,0,0,0,0,
3066,4,0,0,1.31928,0,0,0,0,0,0,
3067,5,0,0,2.4652,0,0,0,0,0,0,
3068,1,0,0,0,0,0,0,0,0,0,
3069,1,1,0,2.22651,0.470369,0,0,0,0,0,
3070,1,0,0,0,0,0,0,0,0,0,
3071,0,0,1,0,0,0,0,0,2,0,
3072,2,1,0,1.41042,0,0,0,0,0,0,
3073,1,0,0,0.503428,0,0,0,0,0,0,
3074,0,1,0,0,2.25763,0,0,0,0,0,
3075,6,1,0,0.243997,0.63969,0,0,0,0,0,
3076,0,0,0,0,0,0,0,0,0,0,
3077,4,0,0,1.49012e-08,0,0,0,0,0,0,
3078,1,0,1,1.41613,0,0,0,0,0,0,
3079,1,0,0,2.12845,0,0,0,0,0,0,
3080,3,0,0,0,0,0,0,0,0,0,
3081,6,0,0,2.71909,0,0,0,0,1,0,
3082,4,0,0,0.459741,0,0,0,0,0,1,
3083,7,0,0,2.13064,0,0,0,0,0,0,
3084,2,0,0,0.73846,0,0,0,0,0,0,
3085,1,0,0,0,0,0,0,0,0,0,
3086,2,0,0,0.722179,0,0,0,0,0,0,
3087,2,0,0,1.46639,0,0,0,0,2,0,
3088,6,0,0,1.96992,0,0,0,0,0,0,
3089,10,1,0,1.03945,0.0274641,0,0,0,1,0,
3090,4,0,0,0,0,0,0,0,0,0,
3091,0,1,0,0,0.632354,0,0,0,0,0,
3092,3,0,0,nan,0,0,0,0,0,0,
3093,1,0,0,2.22729,0,0,0,0,0,0,
3094,2,0,0,0.496528,0,0,0,0,2,1,
3095,1,0,0,2.90213,0,0,0,0,0,0,
3096,2,0,0,nan,0,0,0,0,0,0,
3097,10,0,0,0,0,0,0,0,1,0,
3098,0,1,0,0,0,0,0,0,0,0,
3099,0,0,1,0,0,0,0,0,1,1,
3100,0,0,0,0,0,0,0,0,0,0,
3101,2,0,0,0.955615,0,0,0,0,0,0,
3102,10,0,0,0.494543,0,0,0,0,1,0,
3103,0,1,0,0,0.540053,0,0,0,0,0,
3104,1,0,0,0.410077,0,0,0,0,0,0,
3105,0,0,0,0,0,0,0,0,0,0,
3106,3,0,0,1.99142,0,0,0,0,0,0,
3107,0,0,0,0,0,0,0,0,0,0,
3108,0,0,0,0,0,0,0,0,2,0,
3109,2,0,0,1.23303,0,0,0,0,1,0,
3110,4,0,0,0.292042,0,0,0,0,0,0,
3111,2,0,0,2.75353,0,0,0,0,5,0,
3112,1,0,0,0.380392,0,0,0,0,0,0,
3113,1,0,0,0,0,0,0,0,0,0,
3114,2,0,0,0.968565,0,0,0,0,1,0,
3115,2,0,0,0.466283,0,0,0,0,0,0,
3116,0,0,0,0,0,0,0,0,2,1,
3117,5,0,0,0.898821,0,0,0,0,0,0,
3118,0,1,0,0,1.2906,0,0,0,0,0,
3119,0,0,0,0,0,0,0,0,0,1,
3120,1,0,0,2.04403,0,0,0,0,0,0,
3121,2,0,0,0.502877,0,0,0,0,3,0,
3122,1,0,0,0,0,0,0,0,0,0,
3123,1,0,0,0.672328,0,0,0,0,0,0,
3124,4,0,0,0.24673,0,0,0,0,0,0,
3125,1,0,0,2.63336,0,0,0,0,0,1,
3126,3,0,0,1.17864,0,0,0,0,0,0,
3127,1,1,0,2.08642,0.886403,0,0,0,0,0,
3128,4,1,0,0.418265,0.792197,0,0,0,0,0,
3129,2,0,0,0.439672,0,0,0,0,0,0,
3130,0,0,0,0,0,0,0,0,0,0,
3131,0,0,0,0,0,0,0,0,0,0,
3132,2,0,0,0.342325,0,0,0,0,0,0,
3133,2,1,0,0.827347,0.4099,0,0,0,0,0,
3134,1,0,0,0.946586,0,0,0,0,0,0,
3135,7,0,0,0.376999,0,0,0,0,2,0,
3136,1,0,0,0.611448,0,0,0,0,1,0,
3137,1,0,0,2.0786,0,0,0,0,0,0,
3138,1,0,0,3.07068,0,0,0,0,0,0,
3139,0,0,0,0,0,0,0,0,0,0,
3140,1,0,0,1.30783,0,0,0,0,0,0,
3141,3,0,0,0.965463,0,0,0,0,0,0,
3142,1,0,0,0.18725,0,0,0,0,0,0,
3143,2,0,0,2.40937,0,0,0,0,0,0,
3144,2,0,0,0.976405,0,0,0,0,0,0,
3145,6,1,1,2.75138,0.467423,0,0,0,0,0,
3146,5,0,0,nan,0,0,0,0,1,0,
3147,1,0,0,2.24918,0,0,0,0,1,0,
3148,0,0,0,0,0,0,0,0,1,0,
3149,2,0,0,nan,0,0,0,0,0,0,
3150,1,0,0,0,0,0,0,0,0,0,
3151,0,1,0,0,2.32664,0,0,0,0,0,
3152,4,1,0,1.69003,0.625105,0,0,0,0,0,
3153,0,1,0,0,1.80929,0,0,0,0,0,
3154,1,0,0,0.4964,0,0,0,0,0,0,
3155,3,0,0,3.332e-08,0,0,0,0,0,0,
3156,1,0,0,1.84967,0,0,0,0,0,0,
3157,1,1,0,0.513126,0.54139,0,0,0,2,0,
3158,2,0,0,0.130022,0,0,0,0,0,1,
3159,1,0,0,2.88993,0,0,0,0,0,0,
3160,1,0,0,2.30424,0,0,0,0,0,0,
3161,6,0,1,1.85789,0,0,0,0,0,0,
3162,5,0,0,1.61195,0,0,0,0,0,0,
3163,4,0,0,0.492029,0,0,0,0,0,0,
3164,2,0,1,0.619065,0,0,0,0,0,0,
3165,1,0,0,0.30586,0,0,0,0,1,0,
3166,2,0,0,0.771074,0,0,0,0,0,0,
3167,0,1,0,0,2.32809,0,0,0,0,0,
3168,2,0,0,1.0184,0,0,0,0,0,0,
3169,1,0,0,0.467035,0,0,0,0,0,0,
3170,1,0,0,1.21973,0,0,0,0,0,0,
3171,1,0,0,0.115588,0,0,0,0,1,0,
3172,0,0,0,0,0,0,0,0,0,1,
3173,3,0,1,1.85226,0,0,0,0,2,0,
3174,7,0,0,0.179125,0,0,0,0,1,0,
3175,5,0,0,0.965669,0,0,0,0,0,0,
3176,2,0,0,0.27923,0,0,0,0,1,0,
3177,4,0,0,0.685269,0,0,0,0,0,0,
3178,1,0,0,1.42888,0,0,0,0,0,0,
3179,0,0,1,0,0,0,0,0,2,0,
3180,0,0,1,0,0,0,0,0,0,0,
3181,0,0,0,0,0,0,0,0,0,0,
3182,3,0,0,0.475782,0,0,0,0,0,0,
3183,0,0,0,0,0,0,0,0,1,0,
3184,0,0,0,0,0,0,0,0,1,0,
3185,0,0,0,0,0,0,0,0,0,0,
3186,4,0,0,0.662096,0,0,0,0,0,0,
3187,3,0,0,1.00547,0,0,0,0,0,0,
3188,3,2,0,1.46254,0.352236,0,0,0,0,0,
3189,0,0,0,0,0,0,0,0,0,0,
3190,3,0,0,0.407213,0,0,0,0,0,0,
3191,3,0,1,2.10734e-08,0,0,0,0,1,0,
3192,1,0,1,1.45688,0,0,0,0,0,0,
3193,0,1,0,0,0.517873,0,0,0,0,0,
3194,1,0,1,2.28328,0,0,0,0,1,0,
3195,1,0,0,1.86254,0,0,0,0,0,0,
3196,1,0,0,2.46168,0,0,0,0,0,0,
3197,1,0,0,2.32012,0,0,0,0,1,0,
3198,2,0,0,1.49012e-08,0,0,0,0,0,0,
3199,0,0,0,0,0,0,0,0,1,0,
3200,2,0,0,0.664786,0,0,0,0,1,1,
3201,6,0,0,0.251473,0,0,0,0,0,0,
3202,0,0,0,0,0,0,0,0,0,0,
3203,3,0,0,0.605902,0,0,0,0,0,0,
3204,1,0,0,1.71081,0,0,0,0,0,1,
3205,3,0,0,0,0,0,0,0,0,0,
3206,3,1,0,0.425399,0.792245,0,0,0,0,0,
3207,1,0,0,0.319792,0,0,0,0,0,0,
3208,2,0,0,0.867564,0,0,0,0,0,0,
3209,1,0,0,0.206484,0,0,0,0,0,0,
3210,1,0,0,0.327206,0,0,0,0,0,0,
3211,3,0,0,1.93036,0,0,0,0,0,0,
3212,3,1,0,2.0037,1.17236,0,0,0,0,0,
3213,1,0,0,0.207526,0,0,0,0,0,0,
3214,3,2,0,2.99115,1.87811,0,0,0,0,0,
3215,3,0,0,2.10734e-08,0,0,0,0,0,0,
3216,0,0,0,0,0,0,0,0,0,0,
3217,2,0,0,1.2944,0,0,0,0,0,0,
3218,2,0,0,0,0,0,0,0,0,0,
3219,0,0,0,0,0,0,0,0,0,0,
3220,1,0,0,0,0,0,0,0,0,0,
3221,3,0,0,1.0527,0,0,0,0,0,0,
3222,1,0,0,0.424237,0,0,0,0,0,0,
3223,6,0,0,2.92019,0,0,0,0,0,0,
3224,1,0,0,0.894991,0,0,0,0,0,0,
3225,1,0,0,0,0,0,0,0,0,0,
3226,4,0,0,0.783291,0,0,0,0,1,0,
3227,1,0,0,2.5854,0,0,0,0,0,0,
3228,1,0,0,2.1648,0,0,0,0,0,0,
3229,5,0,0,0.34429,0,0,0,0,0,0,
3230,1,0,0,2.69275,0,0,0,0,0,0,
3231,1,0,0,0.97435,0,0,0,0,0,0,
3232,3,0,0,2.48265,0,0,0,0,0,0,
3233,7,0,0,0.485816,0,0,0,0,0,0,
3234,0,2,0,0,2.10734e-08,0,0,0,0,0,
3235,2,0,0,0.886547,0,0,0,0,1,0,
3236,1,1,0,1.53935,0.339026,0,0,0,0,0,
3237,2,0,0,1.49012e-08,0,0,0,0,0,0,
3238,3,0,0,2.26175,0,0,0,0,0,0,
3239,3,0,0,nan,0,0,0,0,0,0,
3240,0,1,0,0,2.65799,0,0,0,0,0,
3241,2,0,0,0,0,0,0,0,0,0,
3242,5,0,0,2.10734e-08,0,0,0,0,3,0,
3243,3,0,0,nan,0,0,0,0,0,0,
3244,0,0,0,0,0,0,0,0,1,0,
3245,4,0,0,2.8218,0,0,0,0,1,0,
3246,0,0,0,0,0,0,0,0,0,0,
3247,5,0,0,0.712575,0,0,0,0,0,0,
3248,1,0,0,2.36468,0,0,0,0,0,0,
3249,2,3,1,1.97386,0.646523,0,0,0,0,0,
3250,4,2,0,0.995808,0.337716,0,0,0,0,0,
3251,2,0,0,1.35849,0,0,0,0,0,0,
3252,0,0,1,0,0,0,0,0,0,0,
3253,0,0,1,0,0,0,0,0,0,0,
3254,1,0,0,0,0,0,0,0,0,0,
3255,2,2,0,0.48839,1.25755,0,0,0,0,0,
3256,3,1,0,nan,0.200697,0,0,0,0,0,
3257,1,0,0,2.54065,0,0,0,0,0,0,
3258,5,0,0,1.3657,0,0,0,0,0,0,
3259,2,0,0,nan,0,0,0,0,0,0,
3260,4,0,0,0.332159,0,0,0,0,0,0,
3261,3,0,0,1.42524,0,0,0,0,0,0,
3262,0,0,0,0,0,0,0,0,0,1,
3263,1,0,0,0.572847,0,0,0,0,0,0,
3264,0,0,1,0,0,0,0,0,2,0,
3265,1,0,0,2.8379,0,0,0,0,0,0,
3266,1,0,0,0.586936,0,0,0,0,0,0,
3267,5,0,0,1.39657,0,0,0,0,0,0,
3268,1,0,0,0.251237,0,0,0,0,0,0,
3269,1,0,0,0.719322,0,0,0,0,0,0,
3270,0,0,0,0,0,0,0,0,0,0,
3271,2,0,0,2.18097,0,0,0,0,0,0,
3272,3,0,0,0.421452,0,0,0,0,0,0,
3273,0,0,0,0,0,0,0,0,1,0,
3274,1,1,0,1.90075,0.471346,0,0,0,0,0,
3275,1,0,0,0.45777,0,0,0,0,0,0,
3276,3,0,0,0.863225,0,0,0,0,0,0,
3277,3,0,0,0,0,0,0,0,1,0,
3278,2,0,0,nan,0,0,0,0,5,0,
3279,2,0,0,1.29702,0,0,0,0,0,0,
3280,2,0,0,0.4077,0,0,0,0,0,0,
3281,5,0,0,0.225655,0,0,0,0,0,0,
3282,3,0,0,1.74586,0,0,0,0,1,0,
3283,0,0,0,0,0,0,0,0,1,0,
3284,2,0,0,2.85554,0,0,0,0,0,0,
3285,0,0,0,0,0,0,0,0,0,0,
3286,4,2,0,0.878786,0.813626,0,0,0,3,0,
3287,4,1,0,2.63972,2.85412,0,0,0,0,0,
3288,2,0,0,2.27686,0,0,0,0,0,0,
3289,3,0,0,1.11486,0,0,0,0,2,0,
3290,2,0,0,0.340694,0,0,0,0,2,0,
3291,3,0,0,0.323076,0,0,0,0,0,0,
3292,1,0,0,0.418051,0,0,0,0,0,0,
3293,0,0,1,0,0,0,0,0,0,0,
3294,4,0,0,0.425771,0,0,0,0,0,0,
3295,3,0,0,0.675916,0,0,0,0,0,0,
3296,2,1,0,1.02397,2.47349,0,0,0,0,0,
3297,3,0,0,2.95522,0,0,0,0,0,0,
3298,6,1,0,2.10734e-08,0.824315,0,0,0,0,0,
3299,1,0,0,0.409775,0,0,0,0,2,0,
3300,2,2,0,2.38849,0,0,0,0,0,0,
3301,1,1,1,0.77939,1.64589,0,0,0,0,0,
3302,5,0,1,0.426728,0,0,0,0,0,0,
3303,1,0,0,0,0,0,0,0,0,0,
3304,7,0,0,0.356276,0,0,0,0,0,0,
3305,1,0,0,2.48782,0,0,0,0,0,0,
3306,4,0,0,0.360738,0,0,0,0,0,0,
3307,6,2,0,0.404295,0.0600568,0,0,0,0,0,
3308,0,0,0,0,0,0,0,0,1,0,
3309,0,0,0,0,0,0,0,0,0,0,
3310,2,0,0,0.765506,0,0,0,0,0,0,
3311,6,0,0,2.10734e-08,0,0,0,0,0,0,
3312,4,0,0,0.467346,0,0,0,0,0,0,
3313,2,0,0,0.404338,0,0,0,0,0,1,
3314,0,0,0,0,0,0,0,0,0,0,
3315,4,0,0,1.48837,0,0,0,0,0,0,
3316,0,0,0,0,0,0,0,0,1,0,
3317,3,0,0,0.583294,0,0,0,0,0,0,
3318,0,0,0,0,0,0,0,0,2,0,
3319,0,0,0,0,0,0,0,0,1,0,
3320,0,0,0,0,0,0,0,0,0,0,
3321,0,0,0,0,0,0,0,0,1,0,
3322,5,0,0,0.354542,0,0,0,0,0,0,
3323,3,0,0,0.81898,0,0,0,0,0,0,
3324,3,0,1,1.1516,0,0,0,0,0,0,
3325,4,0,0,1.13224,0,0,0,0,0,0,
3326,4,0,0,1.67281,0,0,0,0,0,0,
3327,2,0,0,0.906582,0,0,0,0,0,0,
3328,2,0,0,0.284626,0,0,0,0,0,0,
3329,1,0,0,0.304304,0,0,0,0,0,0,
3330,2,0,0,0.929734,0,0,0,0,1,0,
3331,1,0,0,2.59114,0,0,0,0,0,0,
3332,1,0,0,0,0,0,0,0,0,0,
3333,2,0,0,2.52166,0,0,0,0,0,0,
3334,3,0,0,1.84597,0,0,0,0,0,0,
3335,1,0,0,0.514499,0,0,0,0,0,0,
3336,4,0,0,2.50246,0,0,0,0,0,0,
3337,1,0,0,0.533504,0,0,0,0,0,0,
3338,5,1,0,0.169901,0.576369,0,0,0,1,0,
3339,6,0,0,0.858141,0,0,0,0,0,0,
3340,3,0,0,2.72219,0,0,0,0,0,0,
3341,4,0,0,1.49012e-08,0,0,0,0,0,0,
3342,11,1,1,0.886445,1.42464,0,0,0,0,0,
3343,3,0,0,nan,0,0,0,0,2,0,
3344,1,1,0,1.49012e-08,0.162854,0,0,0,0,0,
3345,1,0,0,0.182414,0,0,0,0,0,1,
3346,2,0,0,0.080869,0,0,0,0,0,0,
3347,0,0,0,0,0,0,0,0,0,1,
3348,1,0,0,2.11334,0,0,0,0,0,0,
3349,1,0,0,0.303436,0,0,0,0,0,0,
3350,3,0,1,nan,0,0,0,0,0,0,
3351,1,0,0,2.52226,0,0,0,0,0,0,
3352,1,1,0,2.23201,0.666334,0,0,0,0,0,
3353,0,0,0,0,0,0,0,0,1,0,
3354,1,0,0,2.92334,0,0,0,0,0,0,
3355,1,1,0,0.576922,0.352611,0,0,0,1,0,
3356,2,0,0,1.45979,0,0,0,0,2,0,
3357,2,0,0,0.346489,0,0,0,0,0,0,
3358,2,2,0,0.621626,2.0392,0,0,0,0,0,
3359,0,0,0,0,0,0,0,0,4,0,
3360,3,0,0,2.21327,0,0,0,0,2,0,
3361,4,0,0,2.80019,0,0,0,0,0,0,
3362,2,0,0,1.08865,0,0,0,0,2,1,
3363,3,0,0,0.646337,0,0,0,0,0,1,
3364,8,0,0,2.86615,0,0,0,0,0,0,
3365,3,0,0,0,0,0,0,0,2,0,
3366,2,0,0,1.18548,0,0,0,0,1,0,
3367,1,0,0,2.73763,0,0,0,0,0,0,
3368,1,0,0,0.469825,0,0,0,0,1,0,
3369,1,0,0,1.84856,0,0,0,0,0,0,
3370,2,0,0,2.41713,0,0,0,0,0,0,
3371,2,0,0,1.62577,0,0,0,0,0,0,
3372,2,1,0,0.753955,0.685456,0,0,0,0,0,
3373,1,0,0,1.71482,0,0,0,0,0,0,
3374,1,0,0,0.811447,0,0,0,0,0,0,
3375,3,0,0,0.47001,0,0,0,0,0,0,
3376,1,0,0,0,0,0,0,0,0,0,
3377,6,0,0,nan,0,0,0,0,1,0,
3378,1,0,0,0,0,0,0,0,0,0,
3379,1,0,0,1.845,0,0,0,0,0,0,
3380,1,0,0,0.867765,0,0,0,0,0,0,
3381,3,0,0,0.171045,0,0,0,0,0,0,
3382,0,0,0,0,0,0,0,0,1,0,
3383,2,0,0,2.82101,0,0,0,0,0,0,
3384,2,1,0,0,0.447585,0,0,0,0,0,
3385,0,0,0,0,0,0,0,0,3,0,
3386,2,0,0,1.71946,0,0,0,0,0,0,
3387,1,0,0,0,0,0,0,0,0,0,
3388,2,0,0,1.61976,0,0,0,0,1,1,
3389,1,0,0,2.6534,0,0,0,0,0,0,
3390,0,0,0,0,0,0,0,0,0,0,
3391,1,0,0,2.82281,0,0,0,0,0,0,
3392,1,0,0,0,0,0,0,0,0,0,
3393,0,0,0,0,0,0,0,0,0,0,
3394,2,1,0,0.334301,0.418121,0,0,0,0,0,
3395,3,0,0,0.846189,0,0,0,0,0,0,
3396,1,0,0,0,0,0,0,0,0,0,
3397,2,2,0,0.689637,1.52949,0,0,0,0,0,
3398,1,0,0,2.61495,0,0,0,0,0,0,
3399,0,0,0,0,0,0,0,0,0,0,
3400,1,0,0,1.92772,0,0,0,0,0,0,
3401,3,0,0,0.13011,0,0,0,0,0,0,
3402,3,0,0,0.789313,0,0,0,0,0,0,
3403,2,0,0,0.738209,0,0,0,0,0,0,
3404,2,0,0,0.254864,0,0,0,0,0,0,
3405,2,1,0,1.54548,0.329447,0,0,0,0,0,
3406,10,0,0,2.50907,0,0,0,0,0,0,
3407,6,1,0,0.253998,2.18602,0,0,0,1,0,
3408,1,0,0,0.989767,0,0,0,0,0,0,
3409,3,3,0,1.90507,2.24119,0,0,0,0,0,
3410,3,0,0,0.493288,0,0,0,0,0,0,
3411,1,0,0,0,0,0,0,0,0,0,
3412,4,0,0,2.58805,0,0,0,0,2,0,
3413,2,0,0,0.73898,0,0,0,0,2,0,
3414,8,1,0,0.34519,0.548725,0,0,0,0,0,
3415,1,0,0,0.314392,0,0,0,0,0,0,
3416,0,1,0,0,2.18207,0,0,0,0,0,
3417,1,0,0,0.58055,0,0,0,0,1,0,
3418,6,0,0,1.05088,0,0,0,0,0,0,
3419,4,0,0,0.485512,0,0,0,0,0,0,
3420,3,0,0,nan,0,0,0,0,3,0,
3421,1,0,0,2.34195,0,0,0,0,0,0,
3422,3,0,0,2.50292,0,0,0,0,0,0,
3423,3,0,0,0.279888,0,0,0,0,0,0,
3424,1,0,0,0.0878107,0,0,0,0,0,1,
3425,5,1,0,1.62658,2.75947,0,0,0,1,0,
3426,4,0,0,0.668084,0,0,0,0,1,0,
3427,2,0,0,0.369729,0,0,0,0,0,0,
3428,1,0,0,2.89392,0,0,0,0,0,0,
3429,2,0,0,0.449863,0,0,0,0,0,0,
3430,1,0,0,0.289625,0,0,0,0,0,0,
3431,0,0,0,0,0,0,0,0,0,1,
3432,5,1,0,0.281661,0.502975,0,0,0,0,0,
3433,0,0,0,0,0,0,0,0,0,0,
3434,2,0,0,nan,0,0,0,0,0,0,
3435,3,2,0,1.42133,2.1164,0,0,0,0,0,
3436,3,0,0,0.919532,0,0,0,0,0,0,
3437,0,1,1,0,2.19078,0,0,0,0,0,
3438,1,0,0,0.770466,0,0,0,0,0,0,
3439,7,0,1,1.0482,0,0,0,0,0,0,
3440,1,0,0,0,0,0,0,0,0,0,
3441,1,0,0,0.591216,0,0,0,0,0,0,
3442,1,0,0,0.325123,0,0,0,0,2,0,
3443,3,0,0,0.56524,0,0,0,0,0,0,
3444,2,1,0,nan,0.402993,0,0,0,0,0,
3445,2,0,0,0.263456,0,0,0,0,0,0,
3446,1,0,0,0.175266,0,0,0,0,0,1,
3447,2,1,0,2.32858,0.618946,0,0,0,2,0,
3448,3,0,0,1.71989,0,0,0,0,0,0,
3449,5,0,0,0.447251,0,0,0,0,0,0,
3450,3,0,0,0.315655,0,0,0,0,3,0,
3451,3,0,0,0.936347,0,0,0,0,0,0,
3452,4,0,0,0,0,0,0,0,0,0,
3453,0,1,0,0,2.69874,0,0,0,0,0,
3454,1,0,0,1.76277,0,0,0,0,1,1,
3455,3,0,0,0.70116,0,0,0,0,0,0,
3456,2,0,0,nan,0,0,0,0,0,0,
3457,1,1,0,2.05789,0.094155,0,0,0,0,0,
3458,0,0,0,0,0,0,0,0,0,0,
3459,1,0,0,1.89999,0,0,0,0,0,0,
3460,1,1,0,2.56316,0.228175,0,0,0,0,0,
3461,3,0,0,0.267209,0,0,0,0,2,0,
3462,2,0,0,2.13007,0,0,0,0,0,0,
3463,0,0,0,0,0,0,0,0,0,0,
3464,1,0,0,0.672397,0,0,0,0,0,0,
3465,0,1,0,0,1.72145,0,0,0,0,0,
3466,2,1,0,2.75476,1.26188,0,0,0,1,1,
3467,2,0,0,nan,0,0,0,0,0,0,
3468,3,0,0,1.50846,0,0,0,0,2,0,
3469,6,0,0,nan,0,0,0,0,0,0,
3470,2,1,0,0.462761,0.543203,0,0,0,0,0,
3471,1,0,0,2.51338,0,0,0,0,0,0,
3472,1,0,0,2.75678,0,0,0,0,2,0,
3473,2,0,0,2.66531,0,0,0,0,0,0,
3474,0,0,0,0,0,0,0,0,1,1,
3475,3,0,0,0.630393,0,0,0,0,0,0,
3476,7,1,0,0.19247,2.79497,0,0,0,0,0,
3477,0,1,0,0,0.511868,0,0,0,0,0,
3478,3,0,0,0,0,0,0,0,0,0,
3479,1,1,0,2.10734e-08,0.985396,0,0,0,0,0,
3480,2,0,0,1.76823,0,0,0,0,0,0,
3481,0,0,0,0,0,0,0,0,1,1,
3482,2,0,0,0.452357,0,0,0,0,2,0,
3483,1,0,0,0.576586,0,0,0,0,1,0,
