process,distance,
conv,43.6446,
conv,15.8593,
conv,57.4252,
compt,27.4026,
conv,61.2758,
compt,24.6765,
conv,63.723,
compt,20.7429,
conv,56.4227,
conv,44.7824,
compt,50.7654,
compt,10.2642,
conv,31.8798,
conv,40.8027,
compt,12.8192,
compt,23.8867,
conv,35.7527,
compt,80.6087,
conv,37.2359,
compt,14.0957,
compt,68.7417,
compt,32.7997,
compt,23.5587,
compt,26.0825,
conv,45.7801,
compt,13.6499,
compt,60.7453,
conv,53.0035,
conv,13.5575,
conv,60.7416,
compt,35.5673,
compt,28.3842,
compt,29.281,
compt,15.4661,
compt,103.898,
compt,11.8164,
compt,14.2906,
compt,17.4554,
conv,20.9218,
compt,19.0288,
compt,45.1462,
conv,19.378,
compt,32.2671,
conv,26.9331,
conv,28.0587,
compt,58.4253,
conv,54.03,
conv,43.4691,
compt,25.0537,
conv,38.711,
compt,28.3445,
compt,79.0277,
conv,15.9886,
conv,80.8477,
compt,54.2123,
compt,40.6006,
conv,36.3978,
conv,25.1695,
compt,62.7436,
conv,31.4027,
conv,27.8173,
compt,69.6967,
compt,35.2466,
conv,30.8414,
compt,12.1949,
compt,36.9155,
compt,99.3868,
conv,12.2335,
compt,26.5415,
compt,34.1799,
compt,27.646,
compt,24.4577,
compt,55.9452,
conv,14.2955,
compt,31.7573,
compt,76.2151,
compt,25.0866,
conv,43.0842,
conv,41.7429,
conv,96.3615,
conv,68.0092,
compt,16.1542,
compt,21.3658,
conv,31.7073,
compt,44.8123,
compt,43.4376,
conv,25.4021,
conv,31.1091,
conv,34.7689,
compt,23.5378,
compt,37.3939,
conv,17.8575,
conv,34.2458,
compt,53.6299,
compt,24.8481,
compt,18.4418,
compt,22.838,
conv,19.2793,
compt,21.5133,
conv,68.8636,
compt,60.2393,
conv,13.9095,
conv,68.6666,
compt,32.3793,
conv,19.7901,
compt,10.6733,
compt,38.3625,
conv,12.0593,
compt,19.8569,
conv,23.3728,
compt,19.2417,
compt,42.8285,
compt,19.8475,
compt,81.3008,
compt,30.1071,
compt,20.1993,
conv,36.0659,
compt,14.7483,
compt,19.438,
compt,10.9922,
compt,20.0962,
compt,69.4043,
conv,34.3255,
conv,92.0222,
conv,31.3715,
compt,11.358,
conv,16.6563,
conv,85.5665,
conv,27.4545,
compt,25.9951,
compt,48.6003,
compt,59.1642,
compt,26.1131,
compt,50.6703,
compt,46.1154,
compt,19.7433,
compt,17.9706,
compt,35.7735,
compt,26.5089,
conv,35.9832,
conv,28.7145,
compt,20.3989,
conv,12.1025,
conv,15.7455,
conv,23.033,
compt,54.8908,
conv,11.7826,
compt,20.5148,
conv,22.382,
conv,23.4743,
compt,55.2129,
conv,75.8324,
conv,13.8997,
compt,15.7827,
compt,21.1875,
conv,41.2992,
conv,17.3346,
conv,20.0886,
compt,18.9741,
compt,70.8516,
conv,53.4551,
conv,51.1206,
compt,15.8907,
compt,44.8546,
compt,40.4275,
conv,24.8145,
compt,108.501,
conv,56.4396,
conv,87.901,
compt,55.2784,
conv,23.4276,
compt,12.2394,
compt,80.2271,
conv,44.7237,
compt,22.4246,
conv,11.5291,
compt,10.5611,
compt,50.3193,
conv,60.6758,
conv,84.0504,
compt,19.9478,
conv,40.0282,
compt,37.5208,
conv,33.6361,
compt,13.9204,
compt,74.5371,
compt,62.7765,
compt,10.5135,
conv,83.5429,
compt,21.4906,
compt,19.3864,
compt,82.9234,
compt,17.0921,
compt,81.31,
compt,21.5224,
conv,23.6328,
compt,48.8053,
compt,63.4733,
compt,50.8411,
compt,27.8813,
conv,30.6113,
compt,22.6789,
conv,60.7954,
compt,31.2336,
conv,35.8134,
compt,18.7193,
conv,34.5577,
conv,29.817,
conv,33.4949,
conv,13.049,
compt,31.8818,
compt,24.1592,
compt,21.9442,
compt,41.3121,
compt,57.5881,
conv,108.564,
compt,10.4421,
conv,28.8477,
compt,38.677,
conv,32.3887,
conv,38.384,
compt,30.6207,
conv,42.944,
compt,45.8036,
conv,99.189,
compt,29.8161,
compt,22.3584,
conv,51.329,
compt,26.8801,
conv,21.2526,
compt,92.7175,
compt,48.1752,
compt,93.0992,
compt,19.7363,
compt,30.235,
conv,13.7146,
compt,33.8746,
conv,24.5322,
compt,61.708,
conv,32.6677,
compt,15.2649,
compt,59.837,
compt,69.1846,
conv,19.9383,
conv,67.4303,
conv,22.4979,
conv,11.7828,
conv,78.4277,
compt,81.3641,
compt,11.3569,
compt,32.7766,
compt,28.0903,
compt,11.9252,
conv,70.6262,
compt,23.0642,
compt,13.783,
compt,14.9721,
compt,13.997,
compt,39.7959,
compt,21.832,
conv,47.2506,
conv,90.1714,
conv,89.6082,
conv,43.3168,
conv,10.6589,
conv,43.4016,
conv,86.0282,
compt,13.6218,
compt,52.7718,
compt,24.5586,
conv,17.858,
compt,15.4519,
compt,35.5478,
compt,64.491,
compt,11.6368,
conv,18.7848,
conv,24.5124,
compt,11.3387,
conv,33.4281,
compt,77.3569,
compt,36.4563,
conv,26.205,
conv,16.114,
compt,39.3961,
conv,102.596,
compt,76.8952,
conv,20.8854,
conv,12.7564,
conv,25.6922,
conv,20.3671,
conv,22.745,
compt,39.4463,
conv,30.9065,
conv,14.5486,
conv,29.9369,
compt,64.4505,
compt,25.0884,
conv,29.8713,
compt,17.7734,
conv,28.0733,
compt,100.794,
compt,38.6654,
conv,19.3245,
conv,16.9648,
compt,48.9062,
compt,25.7937,
conv,79.417,
conv,28.3309,
conv,14.0491,
compt,18.3318,
compt,24.5604,
compt,32.1615,
conv,65.1465,
conv,20.2891,
compt,29.5699,
conv,10.9229,
compt,16.3845,
conv,27.2755,
compt,29.4606,
conv,32.0748,
compt,13.4648,
compt,28.4242,
conv,77.6371,
conv,10.2654,
conv,49.2926,
compt,37.4099,
conv,56.9525,
compt,70.8284,
conv,85.751,
compt,24.9264,
compt,26.6098,
conv,11.8491,
conv,48.3769,
compt,18.2991,
conv,39.2193,
conv,26.4666,
compt,10.5962,
compt,22.1407,
compt,21.6132,
conv,19.9968,
conv,20.4398,
compt,80.4691,
conv,20.3929,
compt,36.8556,
compt,81.845,
compt,37.5976,
compt,16.9178,
conv,73.044,
compt,64.3219,
compt,40.8758,
conv,28.6432,
conv,11.7234,
compt,26.2934,
conv,14.3581,
compt,34.8748,
conv,36.0167,
conv,43.5012,
compt,24.4378,
conv,98.4227,
compt,25.3039,
conv,26.8496,
conv,27.8872,
compt,43.6661,
compt,58.7552,
conv,18.181,
compt,30.7571,
compt,26.725,
compt,66.4403,
compt,21.9037,
conv,51.8854,
compt,10.0899,
compt,76.6113,
conv,13.1629,
conv,35.9653,
compt,57.2048,
compt,19.3091,
conv,22.1475,
conv,11.0339,
compt,11.9514,
compt,28.4165,
compt,64.9243,
compt,50.2738,
compt,29.5879,
conv,34.969,
compt,10.2639,
compt,30.2141,
compt,19.457,
conv,11.629,
compt,44.9274,
conv,64.9405,
conv,22.5113,
compt,12.3758,
conv,19.4454,
compt,96.0541,
compt,27.4183,
conv,45.4245,
conv,69.6656,
compt,56.2202,
compt,33.1372,
conv,36.3551,
conv,27.9261,
conv,30.6745,
compt,24.2927,
conv,18.1601,
conv,47.5324,
conv,74.8478,
conv,13.142,
conv,32.182,
conv,22.4083,
conv,66.7439,
compt,69.1515,
compt,21.5989,
conv,62.7626,
conv,22.5973,
conv,22.5746,
compt,27.1344,
compt,13.708,
compt,63.81,
conv,80.5762,
compt,20.2999,
compt,40.4085,
compt,10.2149,
conv,15.3645,
conv,40.7725,
compt,17.466,
compt,14.1811,
conv,29.2077,
compt,16.1648,
compt,26.7697,
compt,17.1521,
compt,41.336,
conv,17.5377,
conv,36.6516,
conv,34.5999,
compt,40.7672,
conv,59.5205,
compt,30.7736,
compt,43.3477,
conv,10.5926,
compt,53.5701,
conv,63.6275,
conv,33.1128,
conv,17.1631,
conv,93.086,
conv,37.372,
compt,14.3978,
compt,27.8554,
compt,27.9296,
compt,45.5875,
conv,58.3683,
conv,15.9569,
compt,15.0773,
compt,20.6852,
conv,14.6318,
compt,22.1504,
conv,56.6226,
conv,22.2818,
compt,81.1668,
conv,19.5112,
conv,102.63,
conv,102.826,
compt,23.7925,
compt,90.5996,
conv,82.9544,
conv,31.8043,
compt,12.0305,
compt,44.9075,
conv,13.3938,
compt,23.6025,
compt,27.7433,
compt,46.8221,
conv,53.048,
compt,35.7292,
conv,13.1633,
conv,21.5828,
compt,44.4713,
conv,14.0778,
conv,15.886,
compt,14.1844,
compt,15.2733,
conv,28.8974,
compt,66.6535,
conv,29.3129,
compt,59.4083,
compt,60.0142,
compt,14.9841,
conv,26.5849,
compt,45.906,
compt,22.7495,
compt,16.5484,
conv,49.8537,
compt,19.5352,
compt,28.2956,
compt,20.5438,
compt,34.181,
compt,38.0897,
compt,21.3958,
conv,15.7531,
compt,77.2142,
conv,15.5116,
compt,17.4344,
conv,75.9135,
conv,10.6573,
compt,22.6798,
conv,50.6565,
compt,92.9153,
compt,27.7774,
conv,21.1115,
conv,11.0122,
conv,19.6137,
compt,58.4289,
conv,42.118,
conv,27.988,
compt,78.6033,
conv,49.0056,
compt,15.6978,
conv,59.5535,
compt,47.577,
compt,54.044,
compt,18.0738,
conv,17.6079,
conv,54.1244,
compt,81.4411,
conv,23.1751,
compt,68.6554,
compt,25.4747,
compt,89.1455,
conv,26.6123,
conv,34.9875,
compt,40.3205,
compt,16.9637,
compt,82.0577,
compt,46.8918,
conv,37.3445,
compt,50.0916,
compt,19.2587,
compt,90.1368,
compt,39.3806,
conv,36.2244,
conv,13.3278,
compt,21.6119,
conv,86.5914,
compt,45.1472,
conv,42.537,
compt,50.5927,
compt,26.508,
compt,27.2789,
conv,33.5993,
conv,72.1408,
compt,23.7395,
compt,58.117,
conv,10.5541,
compt,64.1758,
compt,42.0056,
conv,45.2136,
compt,16.8515,
conv,48.7486,
compt,33.9674,
compt,39.9925,
conv,39.5385,
compt,23.5562,
compt,41.2202,
conv,15.0993,
conv,27.8819,
compt,19.9101,
compt,18.2292,
conv,15.5148,
compt,83.2841,
compt,11.6609,
compt,14.4935,
conv,76.1036,
conv,32.5645,
conv,40.5805,
conv,43.8772,
compt,37.4759,
compt,72.4209,
compt,54.8846,
compt,27.5219,
conv,21.8368,
conv,23.5006,
compt,108.713,
compt,87.0031,
conv,10.0124,
compt,11.9427,
compt,34.4712,
compt,15.0378,
compt,70.8849,
compt,50.1644,
conv,22.1972,
compt,24.5796,
conv,18.0007,
compt,17.2616,
compt,40.6594,
conv,13.903,
compt,88.48,
compt,45.1528,
compt,16.0255,
compt,48.6155,
conv,37.4622,
conv,99.403,
compt,20.2184,
compt,42.9984,
conv,93.0036,
conv,20.375,
compt,15.4635,
compt,22.3707,
conv,13.5035,
conv,79.0414,
compt,32.1045,
compt,17.8336,
conv,57.6111,
compt,108.471,
compt,94.5517,
compt,38.4036,
compt,12.5956,
conv,62.3588,
compt,79.8519,
compt,26.6379,
conv,42.3937,
compt,57.1191,
compt,40.5507,
conv,46.1221,
conv,29.3176,
conv,15.1221,
conv,62.9802,
conv,37.1414,
conv,76.4518,
compt,11.3201,
conv,31.1421,
compt,12.0298,
compt,10.7769,
conv,18.3082,
compt,39.3876,
compt,86.1043,
conv,10.3854,
compt,12.0979,
conv,34.0903,
conv,80.2106,
conv,17.6772,
compt,13.6609,
compt,16.4668,
compt,56.2241,
compt,26.5534,
conv,15.8725,
compt,17.3148,
compt,22.3967,
compt,23.6618,
conv,18.577,
compt,12.1685,
compt,19.1709,
compt,21.3005,
compt,14.1743,
compt,13.7789,
conv,34.3046,
conv,29.4496,
compt,17.9773,
compt,93.651,
conv,15.1684,
conv,32.5826,
compt,59.872,
conv,24.6763,
compt,10.8534,
compt,21.6547,
conv,30.0743,
conv,13.848,
conv,27.5569,
conv,46.5512,
compt,15.1942,
compt,52.3188,
conv,77.7584,
compt,56.6621,
conv,47.2129,
compt,22.2878,
conv,98.3506,
compt,25.4757,
conv,23.1655,
compt,14.391,
conv,35.9567,
compt,26.0458,
compt,48.1042,
compt,11.4585,
compt,44.6252,
conv,37.0166,
conv,29.3019,
compt,16.7114,
compt,26.8414,
compt,26.6394,
conv,17.9896,
compt,10.072,
conv,17.7414,
conv,96.4569,
compt,23.7628,
conv,13.0868,
compt,13.0861,
compt,86.8606,
compt,25.1963,
compt,25.146,
compt,19.0922,
compt,34.8793,
conv,95.3779,
conv,24.4602,
compt,61.6055,
compt,10.0165,
compt,17.2592,
conv,16.8162,
compt,63.3786,
conv,39.2325,
compt,97.1329,
compt,57.946,
conv,23.0903,
compt,46.8833,
conv,45.684,
compt,55.5801,
compt,11.3328,
compt,20.8837,
conv,50.942,
compt,29.2555,
compt,12.7951,
compt,27.442,
compt,12.0681,
compt,21.344,
conv,49.8616,
compt,44.8646,
conv,17.1287,
conv,51.2264,
conv,66.722,
compt,18.1989,
conv,26.9769,
compt,16.224,
compt,89.9484,
conv,17.8532,
conv,24.3502,
compt,41.0745,
compt,45.5952,
compt,31.7356,
compt,11.3268,
compt,10.6366,
conv,23.2999,
conv,59.9122,
conv,53.9548,
compt,10.4944,
conv,24.1674,
conv,12.9356,
conv,85.3496,
conv,23.7262,
compt,43.0919,
compt,17.2528,
conv,42.0764,
conv,27.9648,
conv,101.457,
compt,24.5584,
compt,62.6347,
compt,36.567,
compt,65.8253,
compt,95.4469,
compt,12.9645,
conv,15.1892,
compt,27.4029,
compt,18.1349,
compt,19.7021,
compt,30.3822,
compt,10.2818,
compt,20.5704,
compt,27.4099,
conv,45.6065,
conv,17.0608,
compt,32.0632,
compt,21.2427,
compt,50.3349,
compt,29.9574,
compt,16.6331,
conv,30.5015,
compt,39.8319,
compt,31.8752,
compt,17.3883,
compt,18.6714,
conv,39.9385,
conv,57.3159,
conv,56.6269,
conv,43.2248,
conv,22.9218,
conv,20.8949,
conv,23.0604,
compt,34.961,
conv,94.4308,
compt,20.0488,
compt,45.7679,
compt,56.4542,
compt,14.5313,
conv,49.1949,
compt,26.391,
conv,26.4835,
compt,18.9544,
conv,26.0485,
conv,15.4288,
compt,33.6971,
compt,40.2553,
compt,56.1807,
conv,11.6585,
conv,13.2528,
compt,11.942,
conv,16.352,
compt,24.8115,
compt,30.1383,
conv,54.1368,
compt,11.4001,
compt,30.2323,
conv,22.335,
compt,38.5026,
conv,14.1415,
conv,16.4601,
compt,16.7652,
compt,33.8767,
compt,12.8657,
conv,65.0552,
conv,27.3727,
conv,22.109,
compt,53.0417,
conv,14.042,
compt,51.1989,
compt,10.3895,
compt,29.7593,
conv,14.527,
conv,85.4382,
conv,61.4435,
compt,48.963,
compt,21.4844,
compt,37.5387,
compt,18.0894,
conv,36.6621,
compt,28.6658,
compt,23.4915,
conv,65.7775,
conv,75.3161,
compt,24.6475,
compt,11.7726,
compt,48.4704,
compt,43.1372,
conv,34.3916,
compt,63.4394,
conv,66.3871,
compt,34.2115,
compt,26.3388,
conv,89.1613,
conv,72.1826,
compt,17.4501,
compt,71.1525,
compt,19.0466,
compt,12.8801,
conv,31.3618,
compt,17.6991,
compt,50.4256,
conv,45.3993,
compt,78.9937,
conv,31.6886,
compt,13.5284,
compt,56.4645,
compt,16.4097,
conv,53.2546,
compt,11.7626,
conv,41.8516,
conv,10.1099,
conv,24.5657,
conv,43.3125,
compt,72.514,
compt,91.1989,
conv,22.1151,
conv,57.8064,
compt,17.9473,
compt,71.0332,
compt,17.4525,
conv,16.728,
compt,26.7204,
compt,14.377,
compt,26.1461,
compt,22.5207,
compt,70.6486,
compt,65.1182,
conv,10.6883,
conv,21.4219,
conv,29.5081,
compt,92.3269,
conv,36.1881,
compt,92.3853,
compt,45.3808,
conv,40.5773,
compt,11.5965,
conv,22.5329,
compt,32.9717,
compt,12.38,
conv,13.2738,
compt,31.4805,
conv,14.6678,
compt,13.3998,
compt,72.3126,
compt,16.4284,
compt,10.075,
compt,12.058,
compt,61.3144,
compt,32.4875,
compt,19.8188,
compt,15.5354,
compt,33.0367,
conv,43.359,
conv,78.5967,
conv,15.8727,
conv,17.3805,
conv,44.0692,
conv,19.5964,
conv,13.7235,
conv,38.9432,
compt,39.8894,
conv,21.363,
compt,31.8855,
compt,54.2263,
compt,36.7877,
conv,22.1527,
compt,64.1619,
compt,81.8565,
compt,23.8458,
conv,78.5495,
conv,11.5361,
compt,32.5357,
conv,78.9708,
compt,20.9756,
conv,19.0612,
conv,19.839,
compt,30.9898,
compt,43.9306,
conv,12.2055,
conv,61.252,
compt,29.6325,
compt,53.4138,
conv,25.3171,
compt,80.6725,
conv,34.7064,
conv,63.5464,
conv,73.3591,
compt,78.726,
compt,40.8589,
compt,27.5311,
compt,53.1512,
compt,11.28,
compt,45.5774,
compt,18.3989,
compt,13.9167,
conv,10.2456,
compt,83.8387,
conv,61.2312,
compt,31.3514,
conv,21.6911,
compt,43.1187,
compt,53.1578,
conv,21.9527,
compt,16.6687,
conv,65.1947,
compt,50.8283,
compt,65.9097,
conv,11.8337,
compt,10.1569,
compt,100.168,
compt,10.4268,
compt,88.5249,
compt,59.3159,
compt,18.7357,
conv,35.3392,
conv,39.7601,
conv,94.9687,
compt,47.6238,
conv,16.9861,
compt,35.9844,
conv,81.2675,
conv,32.7273,
conv,13.0016,
compt,64.9765,
compt,24.813,
conv,25.1282,
compt,38.2228,
conv,36.3797,
conv,15.4686,
compt,23.5873,
compt,71.9352,
conv,16.8553,
compt,82.0985,
compt,85.2061,
compt,68.0805,
conv,59.7847,
compt,22.0367,
compt,18.9755,
compt,18.2362,
compt,14.8632,
compt,37.5141,
compt,25.4319,
compt,59.0357,
compt,18.7442,
conv,53.6934,
conv,19.4645,
conv,17.2549,
compt,22.3822,
compt,72.4563,
conv,16.795,
conv,10.6936,
compt,23.5817,
conv,16.7663,
conv,46.9654,
compt,23.2831,
compt,102.807,
compt,27.1834,
compt,33.732,
conv,50.244,
compt,20.9563,
compt,75.9594,
conv,23.2817,
compt,30.5932,
conv,54.9772,
compt,48.1078,
compt,106.744,
conv,29.7145,
conv,68.2679,
conv,37.2463,
compt,16.1968,
conv,11.7774,
conv,30.3395,
compt,29.0747,
compt,83.2841,
conv,49.2253,
conv,26.1288,
compt,10.882,
compt,28.0677,
conv,33.7831,
compt,106.293,
compt,17.4284,
conv,13.1462,
conv,34.6544,
compt,32.2921,
compt,32.6656,
compt,52.0054,
conv,25.5643,
conv,42.8333,
compt,15.1611,
compt,35.2829,
conv,33.1125,
compt,25.0787,
conv,29.103,
conv,10.5484,
conv,73.5513,
compt,16.012,
compt,25.1783,
conv,12.8077,
conv,19.258,
conv,13.8854,
conv,16.6453,
compt,39.1357,
compt,22.9157,
compt,39.8091,
compt,10.1122,
compt,26.1481,
compt,38.1788,
compt,24.7813,
compt,20.0805,
compt,37.9242,
conv,38.251,
compt,22.1093,
compt,46.4903,
conv,33.7136,
compt,10.1823,
conv,38.0353,
compt,28.938,
conv,31.8707,
conv,48.5384,
compt,66.781,
compt,11.7955,
conv,72.4761,
conv,40.4025,
conv,46.0524,
compt,14.6005,
conv,14.1051,
compt,10.8101,
compt,53.7763,
compt,15.1235,
conv,88.9894,
conv,16.4712,
conv,35.6745,
conv,35.9495,
compt,40.6762,
compt,104.31,
conv,17.5786,
compt,37.6617,
conv,51.2164,
compt,24.6246,
conv,82.3702,
conv,25.279,
compt,56.1209,
conv,12.5212,
conv,99.647,
compt,16.5878,
conv,30.932,
compt,21.3508,
compt,95.4807,
compt,37.2684,
compt,14.0464,
compt,14.5162,
compt,48.2104,
conv,17.4662,
compt,14.4032,
compt,16.1782,
conv,38.0015,
compt,39.2963,
conv,23.998,
conv,77.8823,
compt,23.8005,
compt,32.3715,
conv,31.9847,
compt,39.7759,
compt,65.4052,
conv,32.5348,
conv,26.7797,
conv,13.1043,
conv,61.2578,
compt,33.05,
compt,52.5903,
compt,65.5366,
compt,21.0728,
conv,36.3903,
conv,66.9075,
conv,34.0699,
compt,17.7494,
conv,70.0216,
compt,18.7127,
compt,12.6393,
compt,29.6206,
compt,30.5393,
conv,13.1905,
compt,23.8031,
conv,30.8966,
compt,59.6923,
compt,43.1481,
conv,59.0695,
conv,12.032,
conv,32.6987,
conv,45.8115,
conv,55.2468,
conv,49.2999,
conv,28.1673,
compt,14.5763,
conv,11.7037,
compt,11.4582,
conv,18.6768,
conv,26.0785,
compt,14.7778,
compt,107.811,
compt,46.6022,
compt,21.5422,
compt,29.0752,
compt,16.9651,
compt,46.0087,
compt,15.206,
conv,25.2493,
conv,24.9583,
compt,48.7271,
conv,30.4928,
conv,74.5009,
conv,28.4306,
compt,73.6601,
compt,30.8892,
compt,65.427,
compt,54.1097,
conv,95.5254,
conv,35.8728,
compt,25.8738,
conv,49.33,
compt,16.3352,
compt,13.7874,
compt,37.6715,
conv,94.6264,
compt,15.8743,
conv,56.325,
compt,26.73,
compt,25.8169,
compt,27.9629,
compt,93.9874,
compt,24.8767,
compt,51.2074,
conv,44.9459,
compt,28.5909,
conv,46.5777,
compt,18.4317,
compt,14.8554,
conv,76.4265,
conv,20.9145,
compt,54.5292,
conv,16.4276,
compt,51.0259,
compt,12.2514,
conv,17.6738,
compt,57.0194,
compt,22.9552,
compt,21.2819,
compt,51.032,
compt,76.9906,
compt,32.206,
conv,11.3551,
compt,53.1782,
compt,29.2665,
conv,72.6565,
conv,10.3953,
conv,12.2571,
compt,54.7589,
compt,23.2585,
compt,33.6889,
compt,68.8084,
compt,42.1996,
compt,62.7976,
conv,61.1534,
compt,15.1585,
compt,43.4799,
conv,39.5818,
compt,62.8227,
conv,12.649,
conv,15.8479,
compt,20.8726,
conv,61.4615,
compt,90.5089,
compt,52.1909,
compt,20.4667,
compt,10.1316,
compt,11.9079,
compt,34.7239,
compt,46.8168,
compt,68.5389,
compt,18.6998,
conv,31.3068,
conv,16.574,
compt,11.8217,
compt,28.2587,
conv,18.3271,
compt,15.6596,
compt,22.9487,
compt,26.1819,
compt,14.574,
compt,25.5614,
compt,16.8161,
compt,12.3433,
compt,33.5907,
compt,10.4358,
conv,23.6534,
conv,18.6526,
conv,14.2821,
compt,15.5907,
compt,14.3359,
conv,21.7206,
compt,36.9921,
conv,24.8676,
compt,22.9974,
conv,106.866,
conv,44.4332,
compt,104.175,
compt,16.6963,
conv,20.6,
conv,57.7883,
conv,25.633,
conv,11.5971,
conv,27.3839,
conv,18.749,
conv,83.1404,
conv,59.574,
compt,27.9825,
compt,61.8459,
conv,18.9584,
compt,12.5271,
compt,13.685,
compt,31.9088,
compt,41.782,
conv,22.6146,
compt,43.9764,
conv,54.6829,
conv,11.5728,
conv,24.4318,
conv,49.5082,
compt,66.4001,
conv,54.703,
compt,21.6073,
compt,92.4101,
conv,53.2914,
conv,102.774,
conv,91.1793,
conv,61.7936,
conv,89.4598,
conv,37.0435,
conv,24.1653,
compt,76.4902,
conv,19.9692,
conv,44.816,
conv,47.1767,
compt,25.2823,
conv,66.3596,
conv,30.2378,
compt,82.2754,
conv,10.8087,
conv,59.1876,
conv,23.2528,
compt,104.538,
conv,36.3559,
compt,18.6017,
conv,33.7516,
conv,15.6349,
conv,23.1791,
compt,87.6659,
compt,29.01,
compt,13.2926,
compt,87.0785,
compt,12.2615,
compt,22.8243,
compt,66.108,
compt,48.627,
compt,70.8027,
conv,11.6206,
conv,59.1292,
compt,50.65,
conv,10.1003,
compt,19.4743,
compt,11.1745,
compt,39.9716,
conv,18.0884,
compt,10.4573,
compt,39.6008,
compt,103.702,
conv,29.1959,
compt,34.4544,
compt,10.3582,
conv,28.247,
compt,65.1904,
compt,53.6609,
conv,20.7433,
compt,19.8744,
compt,36.6301,
conv,30.6721,
conv,18.5166,
compt,39.6773,
conv,58.7695,
compt,79.6811,
conv,40.5852,
conv,37.2483,
compt,46.6628,
compt,13.7147,
compt,18.2236,
compt,19.9275,
conv,32.1848,
conv,20.8343,
compt,56.8116,
compt,20.8498,
conv,57.7957,
conv,18.7566,
conv,48.5665,
conv,24.8388,
conv,48.7934,
conv,66.8618,
conv,16.5252,
conv,24.5358,
conv,24.1236,
compt,80.3444,
compt,29.3087,
compt,23.4118,
compt,14.2973,
compt,17.6883,
conv,44.0604,
compt,13.6476,
compt,21.9117,
conv,25.8356,
compt,29.8925,
compt,85.4091,
compt,43.5758,
compt,35.4587,
compt,15.0671,
compt,10.4502,
conv,49.0333,
conv,16.8281,
compt,76.8629,
compt,51.8295,
compt,25.282,
compt,24.8548,
conv,13.2953,
compt,12.0322,
conv,90.6649,
compt,17.0586,
compt,14.4397,
compt,27.4904,
compt,12.6024,
conv,51.4221,
compt,13.8453,
compt,28.5395,
conv,84.3153,
compt,41.3017,
conv,23.2013,
conv,19.7912,
conv,32.4011,
compt,30.3691,
conv,30.0999,
conv,30.3544,
compt,35.5356,
conv,43.6907,
compt,25.2726,
compt,43.9209,
conv,33.6945,
compt,39.6088,
conv,68.9876,
conv,16.8985,
conv,27.7361,
compt,45.5802,
conv,80.9726,
conv,82.8546,
compt,53.8848,
compt,11.5919,
compt,10.22,
compt,52.4509,
compt,39.1702,
compt,79.3605,
conv,77.4164,
compt,10.1831,
compt,60.7509,
conv,35.4697,
conv,17.4393,
compt,19.4732,
compt,15.5231,
compt,79.0229,
compt,12.5425,
compt,13.0349,
compt,28.9596,
compt,65.5113,
compt,29.8313,
compt,12.4152,
compt,36.1818,
compt,30.5418,
conv,31.3193,
conv,17.0642,
conv,36.941,
compt,39.4907,
compt,22.669,
compt,29.4081,
conv,23.0509,
conv,22.834,
compt,17.2426,
conv,18.1866,
conv,78.9339,
compt,22.2147,
conv,62.9887,
conv,16.9407,
compt,39.8039,
compt,64.3781,
compt,18.3305,
compt,19.2506,
conv,40.4426,
compt,28.0777,
compt,80.9829,
compt,10.894,
compt,22.1,
conv,23.7706,
compt,32.1267,
compt,18.6572,
conv,27.7636,
conv,10.3129,
conv,32.1921,
compt,14.3763,
conv,38.027,
compt,14.6939,
compt,17.2065,
compt,20.0934,
compt,61.867,
compt,59.5306,
compt,52.4512,
compt,109.327,
compt,13.8867,
conv,21.7033,
compt,37.7332,
compt,36.1384,
conv,69.2892,
conv,28.9495,
compt,37.622,
conv,53.5359,
conv,11.2221,
compt,56.4587,
conv,37.1403,
compt,43.9963,
compt,19.583,
compt,38.7199,
conv,34.3902,
compt,15.707,
conv,20.4489,
compt,37.1768,
compt,31.6579,
conv,20.4297,
conv,18.7271,
compt,19.995,
compt,16.8227,
compt,10.5693,
compt,52.7357,
conv,46.1141,
conv,29.7011,
compt,11.277,
compt,11.6901,
conv,15.2937,
compt,36.3946,
compt,12.2635,
compt,101.118,
compt,80.1754,
conv,40.284,
conv,53.6083,
compt,66.4415,
compt,35.3407,
compt,24.8453,
conv,40.1725,
conv,14.7596,
compt,10.8674,
conv,57.668,
conv,55.3125,
compt,14.2926,
conv,38.0287,
compt,10.5071,
compt,52.6883,
compt,94.1747,
compt,12.3814,
compt,37.5169,
compt,11.3593,
compt,28.2487,
compt,16.456,
compt,15.469,
compt,11.2219,
conv,29.2726,
compt,16.4294,
compt,49.3478,
conv,27.5459,
conv,71.2754,
compt,12.3156,
conv,15.3095,
conv,31.6385,
compt,25.5996,
conv,23.4105,
conv,15.4734,
compt,15.8614,
compt,26.4124,
conv,11.4681,
conv,64.5256,
conv,59.8313,
compt,20.1519,
compt,14.9319,
compt,14.0884,
conv,47.6654,
conv,10.4363,
conv,40.0149,
conv,17.8787,
compt,61.0122,
compt,42.6883,
conv,45.7445,
conv,36.284,
compt,25.5887,
compt,37.2877,
compt,71.7746,
compt,37.1667,
compt,37.6646,
compt,22.8846,
conv,22.9571,
conv,18.0725,
compt,29.3403,
conv,24.414,
conv,48.793,
compt,66.076,
compt,63.3327,
conv,12.266,
compt,52.0778,
compt,51.0183,
compt,32.3969,
conv,47.5472,
compt,17.5088,
compt,109.515,
conv,25.8356,
